,Name,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Charge2,Charge3,Charge4,Charge5,y
9224,100104_A549_8plex_IPG400_inj1_4_fr_33.08457.08457.3,1860.0516,2,0.2,0.012,10,9.236374547682834,0.0026,9.9781,0.8293449654193272,2.185876644436201,0.9960724090191826,0.0003900425330972,1.1458932033175722,2.813950287332027,0.0025627977345466,0,1,0,0,1
6433,100104_A549_8plex_IPG400_inj1_4_fr_32.07023.07023.2,1487.8603,0,0.0,0.005,11,9.888022882309228,0.012,7.2011,0.425692506821849,1.0060547680698977,0.937921797407768,0.0066351047620716,0.9755852418505184,2.1534778510195656,0.0083829384906704,1,0,0,0,0
6041,100104_A549_8plex_IPG400_inj1_4_fr_35.09714.09714.3,2055.0798,1,0.0769230769230769,0.004,13,5.871450665589301,0.02,7.8584,1.0238231350071598,2.348644243465365,0.9730269315884534,0.0065056429902339,1.6283058389316487,3.710962618346004,0.0099140941401535,0,1,0,0,0
1936,100104_A549_8plex_IPG400_inj1_4_fr_36.09731.09731.2,1473.8624,0,0.0,0.002,10,7.417497441015384,0.21,5.5927,0.2317611777207355,0.4744258774405423,0.9821423842144428,0.0013475908123932,0.7986722653536683,1.85785406640087,0.0068399301362254,1,0,0,0,0
2407,100104_A549_8plex_IPG400_inj1_4_fr_35.03581.03581.2,1195.612888,0,0.0,0.005203,8,9.496273146548193,0.278,2.5324,0.7023437119822264,1.815856838870477,0.9918823583515464,0.0006803061822002,1.2832828062020938,3.094380448198073,0.0078117673161783,1,0,0,0,0
10176,100104_A549_8plex_IPG400_inj1_4_fr_36.06933.06933.2,1362.7999,0,0.0,0.003686,9,11.7728557273488,2.59e-05,6.4498,0.3762054590571964,0.8162989037384586,0.9451091019253528,0.0044640734776042,0.5240944358794827,1.1918471576407668,0.0044640734776042,1,0,0,0,0
4964,100104_A549_8plex_IPG400_inj1_4_fr_33.06552.06552.3,2184.0102,0,0.0,0.003,16,9.543718621795602,5.9e-05,11.721,0.4193339958918974,0.8111805791255771,0.936847103206296,0.0059168596593961,0.9022409690252048,2.050891113305545,0.0088470030722675,0,1,0,0,0
3493,100104_A549_8plex_IPG400_inj1_4_fr_33.05136.05136.3,1840.9715,1,0.1,0.006,10,12.81893554692283,0.017,9.1188,0.1911506375437755,0.4228088425931148,0.9810381932999416,0.00185707244077,0.6699072161091246,1.5018892531368058,0.0046658966843543,0,1,0,0,0
4160,100104_A549_8plex_IPG400_inj1_4_fr_34.07421.07421.2,1749.9591,0,0.0,0.005,14,11.70912696685697,0.021,6.7414,0.0501947663231581,0.1044592470205238,0.9991510420617616,0.0001222225320265,0.8614180509257928,1.9278218851816875,0.0101359929316529,1,0,0,0,0
9453,100104_A549_8plex_IPG400_inj1_4_fr_35.03665.03665.2,1222.625828,0,0.0,0.003873,8,9.963111927213316,0.00107,3.0299,0.3975901535245055,0.9807567373734528,0.9774921253640764,0.0015810257089813,0.6072565675726098,1.4740414516465117,0.0015810257089812,1,0,0,0,0
9357,100104_A549_8plex_IPG400_inj1_4_fr_34.03352.03352.2,1103.6218,0,0.0,0.003944,7,9.526483599572371,0.496,3.0448,0.539774785733299,1.2362718747465244,0.9308435726382712,0.0074990219590049,1.036982750872063,2.3227056496634257,0.0119239270331241,1,0,0,0,0
4671,100104_A549_8plex_IPG400_inj1_4_fr_34.09620.09620.2,2016.983128,0,0.0,0.001268,15,6.445892423536244,0.00699,4.9217,0.3447823772649812,0.751059572868036,0.9575599792629864,0.0050010000880051,1.2638973175884145,2.558186265728864,0.0226358978159255,1,0,0,0,0
141,100104_A549_8plex_IPG400_inj1_4_fr_34.02109.02109.2,1295.641331,0,0.0,0.002997,8,9.618969311553816,0.000376,5.3346,0.2934511797427435,0.6246771900668132,0.9798162501421076,0.0014191867432133,0.746394444596879,1.640819427696034,0.0071803400965987,1,0,0,0,0
4240,100104_A549_8plex_IPG400_inj1_4_fr_34.01701.01701.2,1387.71555,2,0.2857142857142857,0.005502,7,10.453863660796008,0.00106,3.2828,0.2239133813595384,0.5486933592148666,0.9665761537339184,0.0025361267988451,1.0849889247963072,2.5493305293897706,0.0046900937047643,1,0,0,0,0
8804,100104_A549_8plex_IPG400_inj1_4_fr_34.03970.03970.2,1650.8242,0,0.0,0.004,12,9.509237615503675,0.02,6.2631,0.3627881486832328,0.9043114993032986,0.9924662971192616,0.0006125913157861,0.5633566677187982,1.3729408063234367,0.0006125913157862,1,0,0,0,0
2094,100104_A549_8plex_IPG400_inj1_4_fr_35.09795.09795.3,2292.1404,0,0.0,0.003,18,6.113967813813722,0.00027,13.7728,0.419305637854644,0.9269463710176112,0.9823374128730182,0.0053906961491099,0.5833673242503474,1.3150821165625004,0.0123078662933523,0,1,0,0,1
3843,100104_A549_8plex_IPG400_inj1_4_fr_33.09276.09276.3,2009.0072,0,0.0,0.003,15,6.662032314292227,0.00055,13.5784,0.399909214440363,0.729186563934554,0.9847498813022132,0.0037706167910366,0.800642954256063,1.8193471964082613,0.0089309011818516,0,1,0,0,1
8146,100104_A549_8plex_IPG400_inj1_4_fr_36.04181.04181.2,1857.991917,2,0.1666666666666666,0.00782,12,9.995138386001202,0.000109,4.2846,0.3108433164442241,0.6773694610599318,0.9663300544590578,0.0029366437452216,0.5911512607467259,1.2814917759401256,0.0065448010805828,1,0,0,0,0
2026,100104_A549_8plex_IPG400_inj1_4_fr_36.06362.06362.3,1507.7935,0,0.0,0.003,11,8.27585002729132,0.0051,9.0682,0.7641926622329044,1.761088392936091,0.9010085082702466,0.0081300242215928,1.5463960519436912,3.393146129948939,0.0097630891661167,0,1,0,0,1
5908,100104_A549_8plex_IPG400_inj1_4_fr_33.10015.10015.3,2220.2446,1,0.0714285714285714,0.007,14,6.839917855779072,0.0028,9.0567,0.4436525263934437,1.138039977894396,0.9891637871664068,0.0009793338822505,0.868880264979338,2.1119090872115254,0.0035858749563906,0,1,0,0,0
4614,100104_A549_8plex_IPG400_inj1_4_fr_32.02418.02418.2,1356.643284,0,0.0,0.003176,9,10.891945911024845,0.0103,3.6309,0.2083839145619827,0.4500011832303124,0.9825693544370232,0.0011139862658614,0.3574719367762545,0.806376506141721,0.0012190993413138,1,0,0,0,0
3566,100104_A549_8plex_IPG400_inj1_4_fr_33.04049.04049.2,1599.867,1,0.125,0.008,8,11.473949005984467,0.018,6.3432,0.1870012403478728,0.4331631770808852,0.977636702036391,0.0017576884851603,0.8183155081381221,1.8383199378228856,0.0166199104246465,1,0,0,0,0
7704,100104_A549_8plex_IPG400_inj1_4_fr_32.03791.03791.2,1585.760471,0,0.0,0.002874,11,9.884309555992536,1.16e-07,6.7924,0.539774785733299,1.2362718747465244,0.9308435726382712,0.0074990219590049,1.036982750872063,2.3227056496634257,0.0119239270331241,1,0,0,0,0
